BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp,
10,5,10,3,10,9,17,17,79,Daddy,Dirtbag,5,10,10,80,0,3,3,0,0,0,0,80,81,0,77,2071,10085,144,10085,0,0,80,2,19,0,58,0,1,79,41,75,5,5,78,2,2,81,6,40,0,71,81,74,0,0,44,77,71,0,81,2,0,0,0,0,0,6,17,0,92,2,0,0,1,1,1,72,72,81,0,81,75,0,0,1,0,78,0,0,80,71,77,81,1,1,50,43,1,0,72,5,12,81,72,21,21,77,15,20,75,17,137,76,0,78,15,16,0,71,79,71,73,75,79,75,74,39,0,0,0,0,0,
5,10,2,2,7,8,17,17,77,Daddy,Dirtbag,10,4,0,72,0,3,3,0,0,1,1,78,76,0,74,2381,10086,144,10086,0,0,78,2,162,0,48,0,1,72,27,80,5,5,74,2,2,81,10,40,0,78,80,72,0,0,21,72,78,0,72,0,0,0,0,0,12,5,49,0,16,2,0,0,1,1,1,75,74,81,0,79,74,0,0,0,0,77,0,12,76,72,76,76,2,2,49,27,6,0,74,3,13,79,71,5,26,75,10,11,74,9,63,76,8,77,4,10,0,74,71,72,79,74,78,71,75,31,0,0,0,0,0,
6,10,7,2,10,6,4,4,80,Daddy,Dirtbag,5,10,10,75,0,3,3,2,2,0,0,75,74,0,79,2144,10087,144,10087,0,0,75,2,213,0,49,0,1,78,34,75,5,5,72,1,1,78,0,40,1,76,75,73,0,0,17,75,71,0,75,0,0,0,0,0,0,5,21,0,1,2,0,0,1,1,1,72,72,72,0,73,76,0,0,1,0,81,0,0,73,78,75,71,11,11,45,54,5,0,71,2,3,75,77,0,6,81,29,0,72,0,20,75,5,71,10,10,0,74,73,81,81,78,76,72,72,54,0,0,0,0,0,
4,2,8,2,0,3,20,20,71,Daddy,Dirtbag,4,3,2,78,0,0,0,0,0,0,0,81,75,0,78,84,10088,144,10088,0,0,80,2,224,0,33,0,0,76,80,74,5,5,81,2,2,77,10,40,0,72,74,76,0,0,3,72,78,0,75,0,2,2,1,0,0,1,0,0,70,2,0,0,2,2,1,73,78,76,0,75,79,0,0,1,1,75,0,0,75,72,76,78,12,12,87,85,5,0,74,5,9,74,75,21,21,72,8,20,78,16,141,80,0,76,10,16,0,73,75,78,76,75,74,75,75,90,0,0,0,0,0,
6,10,7,1,10,6,4,4,79,Daddy,Dirtbag,8,10,10,72,0,2,2,2,2,0,0,72,77,0,73,2372,10089,144,10089,0,0,73,2,242,0,77,0,0,72,28,80,5,5,79,1,1,81,0,40,0,72,80,79,0,0,31,75,72,0,75,0,0,0,0,0,5,3,39,0,23,0,0,0,1,1,1,76,75,72,0,72,73,0,0,0,0,75,0,5,78,80,75,74,6,6,46,17,3,0,78,1,16,81,74,0,6,71,29,0,72,0,16,71,8,74,10,10,0,73,71,72,78,74,79,80,77,31,0,0,0,0,0,
6,10,7,3,10,6,4,4,81,Daddy,Dirtbag,5,10,10,76,0,0,0,2,2,0,0,81,79,0,77,2179,10090,144,10090,0,0,75,0,160,0,52,0,0,78,38,80,5,5,72,1,1,73,26,40,0,79,79,73,0,0,45,80,81,0,72,2,9,9,0,0,10,6,45,0,10,2,0,0,1,1,1,80,90,74,0,74,74,0,0,0,0,72,0,10,80,75,76,79,1,1,37,55,3,0,79,1,3,77,76,0,6,73,29,0,70,0,4,73,5,79,10,10,0,77,78,77,75,75,74,76,71,55,0,0,0,0,0,
10,10,4,2,10,6,4,4,71,Daddy,Dirtbag,8,6,10,80,0,0,0,0,0,0,0,79,75,0,78,2108,10091,144,10091,0,0,72,0,160,0,33,0,0,72,44,76,5,5,81,1,1,81,0,40,1,74,71,77,0,0,9,75,79,0,75,0,9,9,0,0,0,3,28,0,81,0,0,0,1,1,1,72,74,75,0,78,81,0,0,1,0,80,0,0,73,74,76,77,10,10,51,54,0,0,76,3,3,74,73,5,10,74,29,26,73,10,47,81,0,71,10,10,0,72,79,81,73,79,74,81,77,54,0,0,0,0,0,
5,10,4,1,10,6,0,0,74,Daddy,Dirtbag,8,6,10,81,0,0,0,0,0,0,0,78,81,0,72,2073,10092,144,10092,0,0,79,2,9,0,42,0,0,81,21,77,5,5,74,2,2,76,10,40,0,73,76,81,0,1,33,74,78,0,77,0,10,10,0,0,12,5,21,0,11,0,0,0,1,1,1,77,80,75,0,74,77,0,0,0,0,77,0,12,80,77,77,79,9,10,40,20,6,0,73,3,0,72,76,5,10,76,29,26,73,10,46,79,0,76,10,10,0,80,74,79,72,72,81,81,80,20,0,1,0,0,0,
10,5,10,0,10,9,13,13,76,Daddy,Dirtbag,5,10,10,78,0,0,0,0,0,0,0,77,73,0,74,2327,10093,144,10093,0,0,78,0,171,0,36,0,1,79,80,78,5,5,73,2,2,73,10,40,0,73,72,75,0,0,13,74,74,0,73,0,2,2,1,0,0,3,23,0,60,2,0,0,2,2,1,81,80,75,0,74,81,0,0,0,1,78,0,0,77,79,76,80,1,1,75,75,3,0,72,5,8,80,79,21,21,81,15,20,74,17,156,79,0,71,15,16,0,71,80,80,72,81,73,74,75,84,0,1,0,0,0,
6,10,7,0,10,6,4,4,80,Daddy,Dirtbag,10,10,10,72,0,3,3,0,0,0,0,76,80,0,74,2079,10094,144,10094,0,0,77,0,169,0,46,0,1,80,36,76,5,5,79,1,1,76,0,40,0,80,80,76,0,0,5,75,81,0,75,0,0,0,0,0,5,1,1,0,20,1,0,0,1,1,1,76,74,81,0,77,77,0,0,0,0,71,0,5,80,72,76,72,5,5,28,28,4,0,78,3,17,76,71,0,6,74,29,0,71,0,20,71,5,71,10,10,0,73,81,77,71,74,75,72,76,28,0,0,0,0,0,
10,5,10,3,10,9,20,20,74,Daddy,Dirtbag,5,10,10,73,0,0,0,1,1,0,0,74,75,0,78,2123,10095,144,10095,0,0,72,2,238,0,72,0,0,77,39,71,5,5,81,2,2,78,16,40,0,81,74,80,0,0,34,71,78,0,77,0,12,12,0,0,0,5,13,0,97,0,0,0,2,2,1,75,84,80,0,75,81,0,0,1,0,72,0,0,76,75,76,77,1,1,19,21,5,0,71,1,11,81,81,21,21,71,15,20,75,17,106,73,0,78,15,16,0,72,77,76,73,79,79,73,79,28,0,0,0,0,0,
10,2,6,1,4,7,16,16,75,Daddy,Dirtbag,7,10,6,71,0,0,0,2,2,0,0,80,81,0,76,2134,10096,144,10096,0,0,71,2,199,0,79,0,0,78,33,80,5,5,78,2,2,73,10,40,0,80,80,78,0,0,31,71,73,0,78,0,0,0,0,0,8,3,8,0,58,0,0,0,2,2,1,74,82,76,0,78,81,0,0,0,0,72,0,8,71,75,76,78,2,2,46,32,3,0,71,3,15,77,75,5,20,73,0,5,74,0,55,72,10,77,10,5,0,80,81,72,77,79,80,75,80,36,0,0,0,0,0,
10,10,0,3,3,9,13,13,72,Daddy,Dirtbag,6,10,7,74,0,0,0,0,0,1,1,71,80,0,72,2121,10097,144,10097,0,0,78,0,23,0,30,0,0,75,43,76,5,5,78,2,2,81,2,40,0,73,79,77,0,0,3,71,75,0,78,0,15,15,0,0,0,1,33,0,63,2,0,0,2,2,1,76,70,76,0,76,73,0,0,0,0,79,0,0,72,76,75,74,3,3,50,37,3,2,79,1,12,74,75,24,15,74,20,20,76,15,148,73,0,74,15,14,0,79,76,80,76,75,72,75,74,40,0,0,0,0,0,
10,2,6,0,4,7,0,0,75,Daddy,Dirtbag,7,10,6,71,0,0,0,1,1,2,2,72,72,0,73,2152,10098,144,10098,0,0,76,0,160,0,26,0,0,76,72,75,5,5,81,2,2,75,4,40,1,72,73,74,0,0,35,76,75,0,75,0,15,15,0,0,11,3,30,0,51,1,0,0,2,2,1,81,82,73,0,80,76,0,0,0,0,72,0,11,75,78,75,77,1,1,50,68,4,0,81,3,15,77,76,5,20,80,0,5,75,0,30,78,10,77,10,5,0,79,72,78,74,74,73,74,72,73,0,0,0,0,0,
10,5,10,0,10,9,19,19,78,Daddy,Dirtbag,5,10,10,77,0,0,0,0,0,0,0,78,74,0,78,2382,10099,144,10099,0,0,74,0,181,0,30,0,0,75,69,81,5,5,72,2,2,75,0,40,0,73,79,74,8,0,34,72,76,0,71,0,4,4,1,0,0,5,36,0,61,2,0,0,2,2,1,79,87,78,0,79,81,0,0,0,1,72,0,0,77,79,76,80,2,2,76,63,5,0,79,5,6,73,79,21,21,80,15,20,77,17,180,71,0,77,15,16,0,72,79,72,78,77,76,81,80,63,0,0,0,0,0,
10,5,10,3,10,9,20,20,78,Daddy,Dirtbag,5,10,10,78,0,0,0,0,0,0,0,76,76,0,78,2224,10100,144,10100,0,0,81,2,237,0,42,0,1,80,22,77,5,5,75,2,2,77,0,40,0,74,77,73,0,0,20,75,72,0,74,4,6,6,0,0,0,5,24,0,54,1,0,0,2,2,1,74,72,79,0,71,81,0,0,1,0,73,0,0,71,80,76,78,15,15,25,24,5,2,78,1,11,75,75,21,21,76,15,20,74,17,100,78,0,75,15,16,0,77,75,71,81,80,80,73,73,30,0,0,0,0,0,
10,10,4,2,10,6,0,0,72,Daddy,Dirtbag,8,6,10,73,0,0,0,0,0,0,0,81,74,0,71,2121,10101,144,10101,0,0,72,2,160,0,59,0,1,73,75,81,5,5,74,2,2,74,0,40,0,71,74,76,0,0,21,76,71,0,73,0,9,9,0,0,11,5,25,0,80,0,0,0,1,1,1,73,78,72,0,76,77,0,0,0,0,78,0,11,81,75,76,80,5,5,76,75,6,0,79,1,4,80,77,5,10,81,29,26,77,10,83,80,0,80,10,10,0,80,80,73,76,75,75,76,72,76,0,0,0,0,0,
6,10,7,3,10,6,4,4,74,Daddy,Dirtbag,5,10,10,73,0,0,0,1,1,0,0,79,80,0,74,2197,10102,144,10102,0,0,77,2,169,0,60,0,0,77,40,73,5,5,77,1,1,73,2,40,1,80,72,73,0,0,36,79,81,0,78,0,10,10,0,0,10,3,32,0,2,1,0,0,1,1,1,76,82,73,0,75,74,0,0,0,0,72,0,10,77,74,76,72,10,10,49,51,3,0,81,1,3,81,78,0,6,74,29,0,72,0,34,77,5,79,10,10,0,77,73,76,72,79,81,76,74,51,0,1,0,0,0,
6,10,7,1,10,6,4,4,80,Daddy,Dirtbag,5,10,10,74,0,0,0,3,3,1,1,77,73,0,79,2216,10103,144,10103,0,0,74,2,106,0,68,0,1,77,43,72,5,5,79,1,1,76,0,40,0,71,74,77,0,0,0,81,72,0,76,0,0,0,0,0,9,1,15,0,85,1,0,0,1,1,1,75,56,72,0,78,75,0,0,0,0,75,0,9,77,72,76,81,0,0,49,52,3,0,81,1,3,81,80,0,6,81,29,0,75,0,42,71,5,81,10,10,0,74,72,73,74,72,79,71,76,52,0,0,0,0,0,
10,10,0,1,3,9,13,13,72,Daddy,Dirtbag,6,10,7,73,0,0,0,0,0,0,0,72,73,0,81,2166,10104,144,10104,0,0,78,2,26,0,52,0,0,75,77,77,5,5,74,2,2,76,16,40,0,78,80,73,0,0,27,72,74,0,81,0,0,0,1,0,0,4,35,0,66,0,0,0,2,2,1,72,76,79,0,73,74,0,0,0,1,78,0,0,72,78,76,75,10,10,83,81,3,0,78,5,8,75,72,24,15,79,20,20,76,15,144,72,0,81,15,14,0,78,73,75,80,81,72,71,81,85,0,0,0,0,0,
10,5,10,1,10,9,19,19,79,Daddy,Dirtbag,5,10,10,74,0,0,0,0,0,3,3,78,72,0,73,2071,10105,144,10105,0,0,80,0,142,0,63,0,1,74,28,73,5,5,79,1,1,78,2,40,0,74,78,75,0,0,16,74,81,0,71,0,7,7,1,0,0,1,34,0,90,2,0,0,1,1,1,79,72,76,0,79,74,0,0,1,1,72,0,0,76,81,76,78,3,3,50,27,5,0,77,3,12,77,78,21,21,72,15,20,74,17,164,78,0,76,15,16,0,81,81,72,76,73,76,74,79,28,0,0,0,0,0,
10,10,0,3,3,9,18,18,75,Daddy,Dirtbag,6,10,7,77,0,0,0,0,0,0,0,76,78,0,76,10940,10106,144,10106,0,0,76,2,187,0,62,0,0,77,59,75,5,5,72,2,2,81,4,40,0,80,72,75,0,0,17,74,75,0,75,0,14,14,0,0,0,5,1,0,99,1,0,0,1,1,1,72,78,76,0,76,81,0,0,1,0,77,0,0,78,77,76,75,15,15,52,50,2,0,79,1,10,72,81,24,15,72,20,20,75,15,85,72,0,80,15,14,0,76,73,73,75,81,80,73,74,54,0,0,0,0,0,
10,2,6,0,4,7,0,0,77,Daddy,Dirtbag,7,10,6,75,0,3,3,1,1,0,0,71,79,0,74,2131,10107,144,10107,0,0,79,0,2,0,42,0,1,80,59,73,5,5,75,2,2,72,6,40,0,80,78,81,0,0,45,77,71,0,72,0,0,0,0,0,0,6,28,0,35,1,0,0,1,1,1,73,84,76,0,79,74,0,0,1,0,80,0,0,73,76,75,75,10,10,67,65,5,0,74,2,2,72,75,5,20,71,0,5,74,0,65,75,10,74,10,5,0,74,76,72,74,79,73,71,72,70,0,0,0,0,0,
10,5,10,3,10,9,16,16,78,Daddy,Dirtbag,5,10,10,73,0,0,0,0,0,0,0,73,80,0,77,2077,10108,144,10108,0,0,79,2,232,0,55,0,0,81,76,78,5,5,74,2,2,79,18,40,0,77,76,76,0,0,42,75,78,0,75,0,11,11,1,0,0,6,4,0,72,2,0,0,2,2,1,74,78,79,0,79,76,0,0,0,1,73,0,0,72,71,76,71,16,16,80,75,4,0,81,5,8,79,73,21,21,78,15,20,75,17,141,77,0,79,15,16,0,77,79,72,75,77,81,74,79,73,0,1,0,0,0,
5,10,2,3,7,8,4,4,73,Daddy,Dirtbag,10,4,0,81,0,2,2,1,1,0,0,78,75,0,74,2357,10109,144,10109,0,0,72,2,161,0,55,0,1,73,45,74,5,5,75,2,2,73,7,40,0,77,78,72,0,0,35,80,79,0,72,2,0,0,0,0,11,3,9,0,34,2,0,0,2,2,1,78,65,80,0,72,71,0,0,0,0,72,0,11,72,76,76,79,15,15,57,45,3,0,76,5,14,77,78,5,26,73,10,11,73,9,72,78,8,71,4,10,0,79,72,79,80,73,72,78,79,45,0,0,0,0,0,
8,10,5,3,10,7,4,4,75,Daddy,Dirtbag,7,8,7,79,0,0,0,0,0,0,0,77,79,0,78,2127,10110,144,10110,0,0,81,2,162,0,45,0,0,73,46,80,5,5,75,1,1,71,6,40,0,80,73,81,0,0,17,81,81,0,73,0,13,13,0,0,10,5,4,0,3,2,0,0,1,1,1,74,82,79,0,74,75,0,0,0,0,73,0,10,75,73,76,74,2,2,45,43,2,0,76,3,18,77,73,0,6,73,30,0,74,0,28,74,0,71,0,1,0,80,74,78,76,75,79,75,72,46,0,0,0,0,0,
6,10,7,2,10,6,0,0,79,Daddy,Dirtbag,5,10,10,78,0,0,0,0,0,3,3,73,77,0,71,2187,10111,144,10111,0,0,79,2,43,0,64,0,0,77,13,73,5,5,74,1,1,77,6,40,0,80,78,81,0,0,17,75,79,0,71,0,12,12,0,0,0,5,20,0,27,0,0,0,1,1,1,72,76,81,0,74,76,0,0,1,0,79,0,0,75,73,75,72,10,10,15,15,3,2,72,3,19,75,81,0,6,75,29,0,72,0,38,75,0,73,10,10,0,78,76,73,71,75,74,72,72,16,0,1,0,0,0,
4,2,8,0,0,3,16,16,73,Daddy,Dirtbag,4,3,2,72,0,0,0,0,0,0,0,73,77,0,72,2097,10112,144,10112,0,0,72,0,199,0,50,0,1,71,32,75,5,5,77,2,2,72,2,40,0,76,79,80,0,0,21,77,71,0,79,0,16,16,0,0,10,5,2,0,57,2,0,0,1,1,1,78,78,81,0,77,73,0,0,0,0,79,0,10,75,72,76,75,3,3,35,33,2,0,73,3,11,71,80,21,21,72,8,20,76,16,50,79,0,76,10,16,0,79,77,71,80,72,76,78,81,32,0,0,0,0,0,
10,10,0,1,3,9,15,15,73,Daddy,Dirtbag,6,10,7,72,0,0,0,1,1,0,0,78,80,0,78,2091,10113,144,10113,0,0,78,2,65,0,27,0,1,73,40,79,5,5,75,2,2,80,18,40,0,75,78,78,0,0,36,72,71,0,75,0,12,12,0,0,0,3,25,0,19,0,0,0,1,1,1,71,88,72,0,79,80,0,0,1,0,71,0,0,80,81,76,71,0,0,39,44,4,0,81,3,10,76,77,24,15,74,20,20,78,15,102,72,0,78,15,14,0,76,80,75,74,74,72,72,71,40,0,0,0,0,0,
10,5,10,2,10,9,13,13,77,Daddy,Dirtbag,5,10,10,72,0,0,0,0,0,0,0,78,75,0,71,2122,10114,144,10114,0,0,81,2,21,0,91,0,0,79,80,79,5,5,81,2,2,71,6,40,0,80,75,79,0,0,27,76,72,0,78,0,8,8,1,0,0,4,34,0,78,2,0,0,2,2,1,74,84,78,0,75,72,0,0,0,1,72,0,0,76,79,76,72,0,0,85,81,3,0,79,5,7,75,81,21,21,71,15,20,75,17,126,77,0,71,15,16,0,78,72,74,75,79,72,73,76,83,0,0,0,0,0,
4,2,8,1,0,3,13,13,72,Daddy,Dirtbag,4,3,2,75,0,0,0,0,0,3,3,71,75,0,81,2218,10115,144,10115,0,0,80,2,239,0,70,0,1,75,38,77,5,5,73,2,2,77,14,40,0,77,81,71,0,0,22,74,80,0,80,0,8,8,0,0,0,1,1,0,56,2,0,0,1,1,1,73,68,75,0,71,71,0,0,1,0,72,0,0,76,76,76,76,1,1,53,40,4,0,80,5,12,71,81,21,21,81,8,20,75,16,114,79,0,80,10,16,0,77,79,74,80,73,80,74,75,40,0,0,0,0,0,
10,10,0,1,3,9,15,15,73,Daddy,Dirtbag,6,10,7,73,0,0,0,0,0,3,3,80,80,0,77,102,10116,144,10116,0,0,81,0,207,0,42,0,0,80,20,77,5,5,74,1,1,80,6,40,0,73,77,72,0,0,21,76,72,0,81,0,0,0,0,0,9,5,10,0,91,0,0,0,1,1,1,81,74,79,0,80,75,0,0,0,0,81,0,9,77,80,77,81,0,0,41,30,2,0,79,5,10,75,77,24,15,78,20,20,75,15,80,72,0,71,15,14,0,80,80,72,74,81,76,81,77,33,0,0,0,0,0,
0,5,7,2,4,1,4,4,71,Daddy,Dirtbag,1,7,4,74,0,0,0,3,3,0,0,75,71,0,79,2051,10117,144,10117,0,0,72,2,198,0,21,0,1,79,43,75,5,5,73,1,1,76,2,40,0,74,76,77,0,0,16,73,75,0,80,0,12,12,0,0,12,1,25,0,50,0,0,0,1,1,1,73,78,72,0,79,78,0,0,0,0,79,0,12,71,81,76,81,6,6,42,42,4,0,76,1,14,73,79,15,23,80,7,5,72,12,60,75,0,80,15,13,0,77,77,79,71,76,81,81,75,44,0,1,0,0,0,
10,10,4,1,10,6,20,20,79,Daddy,Dirtbag,8,6,10,71,0,0,0,0,0,2,2,76,75,0,79,2051,10118,144,10118,0,0,71,0,161,0,69,0,0,71,74,77,5,5,72,2,2,78,10,40,0,71,75,73,0,0,16,81,73,0,77,2,6,6,0,0,0,1,12,0,12,1,0,0,2,2,1,72,82,78,0,78,71,0,0,1,0,73,0,0,77,71,76,76,0,0,72,76,6,0,80,3,4,74,78,5,10,81,29,26,75,10,80,71,0,81,10,10,0,75,79,80,74,72,77,77,81,76,0,0,0,0,0,
6,10,7,2,10,6,4,4,73,Daddy,Dirtbag,5,10,10,71,0,2,2,1,1,1,1,77,72,0,79,2174,10119,144,10119,0,0,79,2,207,0,33,0,0,75,37,72,5,5,72,2,2,78,28,40,1,81,80,71,0,0,31,75,79,0,79,0,0,0,0,0,10,3,62,0,45,0,0,0,2,2,1,74,80,76,0,79,81,0,0,0,0,73,0,10,79,74,76,80,2,2,39,41,5,2,79,2,1,72,74,0,6,71,29,0,70,0,46,75,5,74,10,10,0,73,77,72,80,80,74,74,81,42,0,0,0,0,0,
5,10,5,3,10,7,0,0,81,Daddy,Dirtbag,7,8,7,71,0,0,0,0,0,0,0,81,78,0,78,2148,10120,144,10120,0,0,76,0,43,0,71,0,0,76,27,74,5,5,79,2,2,76,6,40,0,71,73,78,0,0,10,79,76,0,75,1,0,0,0,0,0,3,40,0,13,1,0,0,1,1,1,77,75,76,0,79,77,0,0,1,0,80,0,0,77,81,77,81,8,0,39,29,2,0,73,1,0,77,81,1,6,78,30,0,77,0,55,72,0,75,0,1,0,72,81,72,74,77,76,80,75,29,0,1,0,0,0,
10,5,10,3,10,9,20,20,77,Daddy,Dirtbag,5,10,10,79,0,0,0,0,0,0,0,79,73,0,80,2076,10121,144,10121,0,0,71,2,232,0,71,0,0,75,83,71,5,5,73,2,2,79,0,40,0,76,77,73,0,0,34,73,75,0,80,2,4,4,1,0,0,5,25,0,65,2,0,0,2,2,1,75,72,81,0,81,80,0,0,0,1,80,0,0,77,76,77,80,0,0,83,83,5,0,80,5,6,73,81,21,21,71,15,20,75,17,153,74,0,71,15,16,0,76,78,75,80,78,71,81,80,87,0,0,0,0,0,
10,10,0,0,3,9,16,16,73,Daddy,Dirtbag,6,10,7,71,0,2,2,0,0,0,0,77,74,0,79,2221,10122,144,10122,0,0,77,0,188,0,11,0,0,72,54,71,5,5,79,2,2,76,0,40,0,80,80,72,0,0,21,78,81,0,71,0,0,0,0,0,10,5,31,0,94,2,0,0,1,1,1,80,82,73,0,72,73,0,0,0,0,77,0,10,77,77,76,75,15,15,40,57,1,0,80,1,11,77,80,24,15,76,20,20,76,15,80,72,0,71,15,14,0,77,73,74,75,76,78,74,79,57,0,0,0,0,0,
6,10,7,0,10,6,4,4,79,Daddy,Dirtbag,5,10,10,73,0,0,0,0,0,0,0,81,71,0,75,2196,10123,144,10123,0,0,71,0,160,0,39,0,0,79,44,79,5,5,79,2,2,78,4,40,0,72,71,75,0,0,18,79,71,0,73,2,12,12,0,0,0,1,32,0,23,1,0,0,1,1,1,79,78,77,0,78,80,0,0,1,0,71,0,0,78,79,76,80,10,10,53,48,4,2,79,1,1,81,71,0,6,76,29,0,71,0,40,71,5,71,10,10,0,74,73,73,76,74,71,81,73,44,0,0,0,0,0,
10,5,10,2,10,9,4,4,80,Daddy,Dirtbag,5,10,10,73,0,0,0,0,0,0,0,75,78,0,71,2193,10124,144,10124,0,0,79,2,219,0,43,0,0,77,40,76,5,5,78,1,1,72,28,40,0,71,77,76,0,0,34,77,81,0,76,0,14,14,1,0,0,5,4,0,95,1,0,0,1,1,1,76,78,74,0,79,72,0,0,1,1,79,0,0,77,77,76,79,3,3,50,46,2,0,74,5,12,75,74,21,21,77,15,20,72,17,152,73,0,72,15,16,0,79,80,76,81,76,71,79,77,42,0,0,0,0,0,
10,2,6,0,4,7,17,17,78,Daddy,Dirtbag,7,10,6,78,0,0,0,2,2,0,0,77,81,0,81,2226,10125,144,10125,0,0,72,0,204,0,52,0,0,74,40,74,5,5,77,1,1,78,0,40,0,77,72,71,0,0,29,73,74,0,79,0,15,15,0,0,12,4,6,0,49,0,0,0,1,1,1,74,68,73,0,75,79,0,0,0,0,71,0,12,72,75,76,77,1,1,40,37,5,0,75,1,13,79,81,5,20,76,0,5,74,0,50,77,10,77,10,5,0,79,80,74,80,76,74,71,77,41,0,0,0,0,0,
0,5,7,1,4,1,17,17,80,Daddy,Dirtbag,1,7,4,76,0,0,0,3,3,2,2,75,77,0,77,2053,10126,144,10126,0,0,76,2,164,0,32,0,0,73,42,76,5,5,78,2,2,81,6,40,0,77,76,80,0,0,21,73,75,0,78,0,13,13,0,0,12,5,3,0,42,2,0,0,1,1,1,71,85,80,0,75,71,0,0,0,0,77,0,12,77,78,76,75,11,11,50,40,3,0,71,3,14,76,78,15,23,74,7,5,72,12,66,73,0,78,15,13,0,81,77,78,80,73,71,81,74,45,0,0,0,0,0,
4,2,8,3,0,3,13,13,79,Daddy,Dirtbag,4,3,2,80,0,0,0,0,0,0,0,81,73,0,73,2225,10127,144,10127,0,0,73,2,94,0,26,0,1,73,36,78,5,5,76,2,2,79,0,40,0,75,75,81,0,0,16,80,76,0,75,0,4,4,0,0,11,1,19,0,96,1,0,0,1,1,1,73,82,81,0,71,76,0,0,0,0,72,0,11,79,72,76,71,11,11,44,35,4,0,76,5,12,75,74,21,21,78,8,20,76,16,123,72,0,74,10,16,0,72,81,76,71,75,72,76,81,39,0,0,0,0,0,
6,10,7,3,10,6,4,4,77,Daddy,Dirtbag,10,10,10,71,0,2,2,2,2,1,1,80,71,0,76,2197,10128,144,10128,0,0,74,0,166,0,45,0,1,78,24,76,5,5,81,1,1,78,22,40,1,80,73,75,0,0,46,79,78,0,79,0,0,0,0,0,10,6,9,0,14,0,0,0,1,1,1,77,78,74,0,78,74,0,0,0,0,80,0,10,80,73,76,74,10,10,43,45,5,2,73,2,17,75,73,0,6,75,29,0,72,0,27,72,5,71,10,10,0,71,76,75,78,76,71,76,74,43,0,0,0,0,0,
6,10,7,1,10,6,4,4,81,Daddy,Dirtbag,5,10,10,77,0,0,0,0,0,0,0,78,74,0,76,2229,10129,144,10129,0,0,79,0,202,0,30,0,1,77,30,74,5,5,75,1,1,78,28,40,1,76,77,78,0,0,44,74,75,0,74,0,0,0,0,0,12,6,33,0,17,1,0,0,1,1,1,81,70,77,0,72,73,0,0,0,0,79,0,12,76,81,77,80,0,0,56,54,3,0,78,1,3,77,71,0,6,72,29,0,77,0,44,73,5,80,10,10,0,81,80,81,81,74,79,81,74,54,0,0,0,0,0,
10,5,10,1,10,9,16,16,76,Daddy,Dirtbag,5,10,10,81,0,0,0,0,0,0,0,76,71,0,76,2120,10130,144,10130,0,0,74,2,55,0,79,0,1,80,70,81,5,5,80,2,2,73,2,40,0,76,74,72,0,0,13,78,73,0,81,0,11,11,1,0,0,3,6,0,64,2,0,0,2,2,1,74,82,78,0,74,81,0,0,0,1,71,0,0,73,72,76,77,12,12,84,76,0,0,78,5,7,72,79,21,21,78,15,20,76,17,149,78,0,79,15,16,0,80,78,76,75,74,73,81,76,73,0,0,0,0,0,
10,10,0,2,3,9,15,15,73,Daddy,Dirtbag,6,10,7,71,0,0,0,0,0,0,0,72,76,0,74,7464,10131,144,10131,0,0,72,2,16,0,33,0,0,79,74,75,5,5,71,2,2,74,0,40,0,71,81,71,0,0,42,71,79,0,79,0,4,4,1,0,0,6,33,0,77,1,0,0,2,2,1,72,74,72,0,79,80,0,0,0,1,77,0,0,80,74,75,73,10,10,77,79,3,0,72,5,5,81,71,24,15,73,20,20,81,15,148,78,0,76,15,14,0,72,76,77,78,71,77,77,79,72,0,0,0,0,0,
6,10,7,0,10,6,4,4,78,Daddy,Dirtbag,8,10,10,76,0,1,1,3,3,0,0,80,81,0,80,2217,10132,144,10132,0,0,73,0,210,0,41,0,1,75,47,77,5,5,81,1,1,79,0,40,0,80,71,76,0,0,10,75,79,0,80,0,0,0,0,0,5,3,5,0,28,2,0,0,1,1,1,81,68,75,0,72,78,0,0,0,0,71,0,5,77,80,76,78,4,4,43,47,4,0,71,3,16,72,75,0,6,72,29,0,75,0,30,75,8,79,10,10,0,80,77,75,78,71,71,75,81,47,0,0,0,0,0,
